0.000000000000000000e+00,3.241289235413830853e-03,3.236432927122428332e-03,3.520658761768179321e-04,3.236432927122428766e-03,3.520658761768179863e-04,3.520658761768179863e-04,2.980051658662623629e-03,4.770790628692418668e-04,4.770790628692418668e-04,2.378475835413261692e-04,2.378475835413261692e-04,2.378475835413261692e-04,2.378475835413261692e-04,2.595438251772357033e-05,0.000000000000000000e+00,4.770790628692418668e-04,7.079615445396007008e-04,2.378475835413261692e-04,4.722227545778396717e-04,2.378475835413261692e-04,4.722227545778396717e-04,0.000000000000000000e+00,2.378475835413261421e-04,4.722227545778396717e-04,2.378475835413261692e-04,4.722227545778396717e-04,2.378475835413261692e-04,2.378475835413261692e-04,2.595438251772357033e-05,2.378475835413261692e-04,0.000000000000000000e+00,4.722227545778396717e-04,2.378475835413261692e-04,7.031762052628954575e-04,4.722227545778396717e-04,2.378475835413261692e-04,0.000000000000000000e+00,4.722227545778396717e-04,2.378475835413261421e-04,2.378475835413261692e-04,2.378475835413261692e-04,2.378475835413261692e-04,2.378475835413261692e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.378475835413261692e-04,4.722227545778396717e-04,2.378475835413261692e-04,4.722227545778396717e-04,0.000000000000000000e+00,2.378475835413261421e-04,0.000000000000000000e+00,2.378475835413261421e-04,2.378475835413261692e-04,2.378475835413261692e-04,4.722227545778396717e-04,4.722227545778396717e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.378475835413261421e-04,2.378475835413261421e-04
2.868676562178426766e-03,0.000000000000000000e+00,1.142182926354918035e-04,2.764210172544589311e-03,1.142182926354918035e-04,2.764210172544589311e-03,5.679422131502840386e-06,1.401726751532153840e-04,2.764210172544589311e-03,0.000000000000000000e+00,1.142182926354918035e-04,0.000000000000000000e+00,1.142182926354918035e-04,0.000000000000000000e+00,2.980051658662623629e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.595438251772357033e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.868027702615483579e-03,1.142182926354918035e-04,0.000000000000000000e+00,2.764210172544589311e-03,1.142182926354918035e-04,5.679422131502840386e-06,2.764210172544589311e-03,1.401726751532153840e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.764210172544589311e-03,1.142182926354918035e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.142182926354918035e-04,2.980051658662623629e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.595438251772357033e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.661270576709389509e-04,2.764210172544589311e-03,2.764210172544589311e-03,0.000000000000000000e+00,5.679422131502840386e-06,1.142182926354918035e-04,1.142182926354918035e-04,2.764210172544589311e-03,1.142182926354918035e-04,0.000000000000000000e+00,2.764210172544589311e-03,0.000000000000000000e+00,5.679422131502840386e-06,0.000000000000000000e+00,1.401726751532153840e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.142182926354918035e-04,2.764210172544589311e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.679422131502840386e-06,1.401726751532153840e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.142182926354918035e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.980051658662623629e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.868027702615483579e-03,1.142182926354918035e-04,1.142182926354918035e-04,5.679422131502840386e-06,0.000000000000000000e+00,2.764210172544589311e-03,2.764210172544589311e-03,1.401726751532153840e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.661270576709389509e-04,2.764210172544589311e-03,5.679422131502840386e-06,1.142182926354918035e-04,2.764210172544589311e-03,0.000000000000000000e+00,1.142182926354918035e-04,2.764210172544589311e-03,1.142182926354918035e-04,0.000000000000000000e+00,5.679422131502840386e-06,0.000000000000000000e+00,2.764210172544589311e-03,0.000000000000000000e+00,1.401726751532153840e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.661270576709389509e-04,5.679422131502840386e-06,2.764210172544589311e-03,1.142182926354918035e-04,2.764210172544589311e-03,1.142182926354918035e-04,0.000000000000000000e+00,2.764210172544589311e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.142182926354918035e-04,5.679422131502840386e-06,0.000000000000000000e+00,0.000000000000000000e+00,2.764210172544589311e-03,1.401726751532153840e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.302100809882237750e-03,2.914602385814158043e-04,2.743896559391435417e-04,2.772515448219877582e-03,2.559123660412719581e-04,2.770941456858206503e-03,2.769793279584717351e-03,0.000000000000000000e+00,5.679422131502840386e-06,0.000000000000000000e+00,1.142182926354918035e-04,0.000000000000000000e+00,1.142182926354918035e-04,0.000000000000000000e+00,2.764210172544589311e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.679422131502840386e-06,1.142182926354918035e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.142182926354918035e-04,2.764210172544589311e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.679422131502840386e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.401726751532153840e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.044663896338373597e-04,2.764210172544589311e-03,0.000000000000000000e+00,1.142182926354918035e-04,0.000000000000000000e+00,1.142182926354918035e-04,0.000000000000000000e+00,5.679422131502840386e-06,0.000000000000000000e+00,2.764210172544589311e-03,2.764210172544589311e-03,1.142182926354918035e-04,2.764210172544589311e-03,1.142182926354918035e-04,3.088590529166612871e-03,3.163380464922641326e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.595438251772357033e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.044663896338373597e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.764210172544589311e-03,0.000000000000000000e+00,1.142182926354918035e-04,2.764210172544589311e-03,1.142182926354918035e-04,2.764210172544589311e-03,3.163380464922641326e-05,3.088590529166612871e-03,2.764210172544589311e-03,0.000000000000000000e+00,1.142182926354918035e-04,0.000000000000000000e+00,1.142182926354918035e-04,0.000000000000000000e+00,5.679422131502840386e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.595438251772357033e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
